"","beer1","beer2","V1"
"1532","Sierra Nevada Torpedo Extra IPA","Founders Breakfast Stout",0.135951015248366
"1533","Sierra Nevada Torpedo Extra IPA","Sierra Nevada Bigfoot Barleywine Style Ale",0.276519958135803
"1534","Sierra Nevada Torpedo Extra IPA","Pliny The Elder",0.202972854370678
"1535","Sierra Nevada Torpedo Extra IPA","60 Minute IPA",0.194229034742608
"1536","Sierra Nevada Torpedo Extra IPA","Brooklyn Black Chocolate Stout",0.0862580067282322
"1537","Sierra Nevada Torpedo Extra IPA","Storm King Stout",0.115666944820058
"1538","Sierra Nevada Torpedo Extra IPA","Samuel Adams Boston Lager",0.187771271403733
"1539","Sierra Nevada Torpedo Extra IPA","Bell's Hopslam Ale",0.112165322633783
"1540","Sierra Nevada Torpedo Extra IPA","Stone Imperial Russian Stout",0.215589413404912
"1541","Sierra Nevada Torpedo Extra IPA","Chocolate Stout",0.121894775199873
"1542","Sierra Nevada Torpedo Extra IPA","Imperial Stout",0.0905855519262873
"1543","Sierra Nevada Torpedo Extra IPA","HopDevil Ale",0.21215642214679
"1544","Sierra Nevada Torpedo Extra IPA","Dead Guy Ale",0.207042017926488
"1545","Sierra Nevada Torpedo Extra IPA","St. Bernardus Abt 12",0.0948556906179193
"1546","Sierra Nevada Torpedo Extra IPA","Trappistes Rochefort 10",0.126769105242407
"1547","Sierra Nevada Torpedo Extra IPA","Young's Double Chocolate Stout",0.076691119559003
"1548","Sierra Nevada Torpedo Extra IPA","Ayinger Celebrator Doppelbock",0.129955809407203
"1549","Sierra Nevada Torpedo Extra IPA","Samuel Smith's Oatmeal Stout",0.173354541180639
"1550","Sierra Nevada Torpedo Extra IPA","Chimay Grande Réserve (Blue)",0.139550688993232
"1551","Sierra Nevada Torpedo Extra IPA","Guinness Draught",0.0589206143884769
"1552","Sierra Nevada Torpedo Extra IPA","Weihenstephaner Hefeweissbier",0.101604721636537
"1553","Sierra Nevada Torpedo Extra IPA","Racer 5 India Pale Ale",0.223478410401818
"1554","Sierra Nevada Torpedo Extra IPA","Orval Trappist Ale",0.134687088001017
"1555","Sierra Nevada Torpedo Extra IPA","Tröegs Nugget Nectar",0.248224602997023
"1556","Sierra Nevada Torpedo Extra IPA","Hop Rod Rye",0.234270866768275
"1557","Sierra Nevada Torpedo Extra IPA","Founders KBS (Kentucky Breakfast Stout)",0.155292441405617
"1558","Sierra Nevada Torpedo Extra IPA","Schneider Aventinus",0.0151478039708441
"1559","Sierra Nevada Torpedo Extra IPA","Samuel Adams Octoberfest",0.159022161274513
"1560","Sierra Nevada Torpedo Extra IPA","Hennepin (Farmhouse Saison)",0.177007320099622
"1561","Sierra Nevada Torpedo Extra IPA","Prima Pils",0.134358717164972
"1562","Sierra Nevada Torpedo Extra IPA","Punkin Ale",0.169990490204251
"1563","Sierra Nevada Torpedo Extra IPA","Double Bastard Ale",0.151767666782417
"1564","Sierra Nevada Torpedo Extra IPA","Samuel Adams Winter Lager",0.128781531902325
"1565","Sierra Nevada Torpedo Extra IPA","Hop Wallop",0.210579423033702
"1566","Sierra Nevada Torpedo Extra IPA","Oatmeal Stout",0.0946425863147169
"1567","Sierra Nevada Torpedo Extra IPA","Anchor Steam Beer",0.139223838446084
"1568","Sierra Nevada Torpedo Extra IPA","120 Minute IPA",-0.018160232033791
"1569","Guinness Draught","90 Minute IPA",0.000875324339492037
"1570","Guinness Draught","India Pale Ale",0.0308992685295179
"1571","Guinness Draught","Old Rasputin Russian Imperial Stout",0.0216045798886949
"1572","Guinness Draught","Sierra Nevada Celebration Ale",-0.0354670826120097
"1573","Guinness Draught","Stone Ruination IPA",-0.0180941880257169
"1574","Guinness Draught","Arrogant Bastard Ale",0.0223585046059194
"1575","Guinness Draught","Two Hearted Ale",0.0223132127277651
"1576","Guinness Draught","Stone IPA (India Pale Ale)",0.0303534288657154
"1577","Guinness Draught","Sierra Nevada Pale Ale",0.0886985693322892
"1578","Guinness Draught","La Fin Du Monde",0.00395386904489311
"1579","Guinness Draught","Pale Ale",0.0538664829130272
"1580","Guinness Draught","Duvel",0.0574659468697719
"1581","Guinness Draught","Founders Breakfast Stout",-0.013696248464249
"1582","Guinness Draught","Sierra Nevada Bigfoot Barleywine Style Ale",0.0508171292694152
"1583","Guinness Draught","Pliny The Elder",-0.0845479403553036
"1584","Guinness Draught","60 Minute IPA",0.117136958451199
"1585","Guinness Draught","Brooklyn Black Chocolate Stout",0.0693644129494013
"1586","Guinness Draught","Storm King Stout",0.0429705738316544
"1587","Guinness Draught","Samuel Adams Boston Lager",0.0871398972213703
"1588","Guinness Draught","Bell's Hopslam Ale",-0.0137003689059566
"1589","Guinness Draught","Stone Imperial Russian Stout",0.0558711303132481
"1590","Guinness Draught","Chocolate Stout",0.0351658460689651
"1591","Guinness Draught","Imperial Stout",0.0784126932254375
"1592","Guinness Draught","HopDevil Ale",0.114544737258861
"1593","Guinness Draught","Dead Guy Ale",0.127067321394924
"1594","Guinness Draught","St. Bernardus Abt 12",0.0846119026654962
"1595","Guinness Draught","Trappistes Rochefort 10",4.72626646293058e-05
"1596","Guinness Draught","Young's Double Chocolate Stout",0.139219694262512
"1597","Guinness Draught","Ayinger Celebrator Doppelbock",0.0541600628255494
"1598","Guinness Draught","Samuel Smith's Oatmeal Stout",0.0624256331486096
"1599","Guinness Draught","Chimay Grande Réserve (Blue)",0.0449881863986671
"1600","Guinness Draught","Sierra Nevada Torpedo Extra IPA",0.0589206143884769
"1601","Guinness Draught","Weihenstephaner Hefeweissbier",-0.0228869652190533
"1602","Guinness Draught","Racer 5 India Pale Ale",0.0507494203090757
"1603","Guinness Draught","Orval Trappist Ale",0.0103193517132848
"1604","Guinness Draught","Tröegs Nugget Nectar",0.125375621452397
"1605","Guinness Draught","Hop Rod Rye",0.0230809545987418
"1606","Guinness Draught","Founders KBS (Kentucky Breakfast Stout)",0.0592405930507852
"1607","Guinness Draught","Schneider Aventinus",0.0434207737139561
"1608","Guinness Draught","Samuel Adams Octoberfest",0.128084047254771
"1609","Guinness Draught","Hennepin (Farmhouse Saison)",0.106721977992841
"1610","Guinness Draught","Prima Pils",0.0526068776606762
"1611","Guinness Draught","Punkin Ale",0.0668854886736073
"1612","Guinness Draught","Double Bastard Ale",0.0588370944847907
"1613","Guinness Draught","Samuel Adams Winter Lager",0.0720928978808885
"1614","Guinness Draught","Hop Wallop",0.0176144531777369
"1615","Guinness Draught","Oatmeal Stout",0.10606360562049
"1616","Guinness Draught","Anchor Steam Beer",0.0293638913122371
"1617","Guinness Draught","120 Minute IPA",0.0893929251699607
"1618","Weihenstephaner Hefeweissbier","90 Minute IPA",0.0924944959770287
"1619","Weihenstephaner Hefeweissbier","India Pale Ale",0.0826729095789249
"1620","Weihenstephaner Hefeweissbier","Old Rasputin Russian Imperial Stout",0.168101361815041
"1621","Weihenstephaner Hefeweissbier","Sierra Nevada Celebration Ale",0.225833312279601
"1622","Weihenstephaner Hefeweissbier","Stone Ruination IPA",0.0979067785346052
"1623","Weihenstephaner Hefeweissbier","Arrogant Bastard Ale",0.159635514761983
"1624","Weihenstephaner Hefeweissbier","Two Hearted Ale",0.178068353291296
"1625","Weihenstephaner Hefeweissbier","Stone IPA (India Pale Ale)",0.19138830285865
"1626","Weihenstephaner Hefeweissbier","Sierra Nevada Pale Ale",0.21076456121312
"1627","Weihenstephaner Hefeweissbier","La Fin Du Monde",0.299447253961787
"1628","Weihenstephaner Hefeweissbier","Pale Ale",0.11266583555569
"1629","Weihenstephaner Hefeweissbier","Duvel",0.218401528790165
"1630","Weihenstephaner Hefeweissbier","Founders Breakfast Stout",0.152701149652303
"1631","Weihenstephaner Hefeweissbier","Sierra Nevada Bigfoot Barleywine Style Ale",0.171839688944313
"1632","Weihenstephaner Hefeweissbier","Pliny The Elder",0.160735087295137
"1633","Weihenstephaner Hefeweissbier","60 Minute IPA",0.127205929223828
"1634","Weihenstephaner Hefeweissbier","Brooklyn Black Chocolate Stout",0.0799600292457956
"1635","Weihenstephaner Hefeweissbier","Storm King Stout",0.0672144314125482
"1636","Weihenstephaner Hefeweissbier","Samuel Adams Boston Lager",0.27202011016887
"1637","Weihenstephaner Hefeweissbier","Bell's Hopslam Ale",0.116368160207642
"1638","Weihenstephaner Hefeweissbier","Stone Imperial Russian Stout",0.0644507281907919
"1639","Weihenstephaner Hefeweissbier","Chocolate Stout",0.129365776022359
"1640","Weihenstephaner Hefeweissbier","Imperial Stout",0.0492678687973256
"1641","Weihenstephaner Hefeweissbier","HopDevil Ale",0.147428171207678
"1642","Weihenstephaner Hefeweissbier","Dead Guy Ale",0.195958652580803
"1643","Weihenstephaner Hefeweissbier","St. Bernardus Abt 12",0.121915718925067
"1644","Weihenstephaner Hefeweissbier","Trappistes Rochefort 10",0.137245003792391
"1645","Weihenstephaner Hefeweissbier","Young's Double Chocolate Stout",0.0971179832058366
"1646","Weihenstephaner Hefeweissbier","Ayinger Celebrator Doppelbock",0.239165511590856
"1647","Weihenstephaner Hefeweissbier","Samuel Smith's Oatmeal Stout",0.181004029316131
"1648","Weihenstephaner Hefeweissbier","Chimay Grande Réserve (Blue)",0.204410757693497
"1649","Weihenstephaner Hefeweissbier","Sierra Nevada Torpedo Extra IPA",0.101604721636537
"1650","Weihenstephaner Hefeweissbier","Guinness Draught",-0.0228869652190533
"1651","Weihenstephaner Hefeweissbier","Racer 5 India Pale Ale",0.1374870812532
"1652","Weihenstephaner Hefeweissbier","Orval Trappist Ale",0.169440781381529
"1653","Weihenstephaner Hefeweissbier","Tröegs Nugget Nectar",0.0896130344516916
"1654","Weihenstephaner Hefeweissbier","Hop Rod Rye",0.169758819311074
"1655","Weihenstephaner Hefeweissbier","Founders KBS (Kentucky Breakfast Stout)",0.139978144187237
"1656","Weihenstephaner Hefeweissbier","Schneider Aventinus",0.242999857774611
"1657","Weihenstephaner Hefeweissbier","Samuel Adams Octoberfest",0.0842838547835913
"1658","Weihenstephaner Hefeweissbier","Hennepin (Farmhouse Saison)",0.222951352736393
"1659","Weihenstephaner Hefeweissbier","Prima Pils",0.208217621798259
"1660","Weihenstephaner Hefeweissbier","Punkin Ale",0.125909568738862
"1661","Weihenstephaner Hefeweissbier","Double Bastard Ale",0.127572651735259
"1662","Weihenstephaner Hefeweissbier","Samuel Adams Winter Lager",0.115744575127852
"1663","Weihenstephaner Hefeweissbier","Hop Wallop",0.109599764028545
"1664","Weihenstephaner Hefeweissbier","Oatmeal Stout",0.0688742529371704
"1665","Weihenstephaner Hefeweissbier","Anchor Steam Beer",0.148890704599443
"1666","Weihenstephaner Hefeweissbier","120 Minute IPA",0.0264534777238879
"1667","Racer 5 India Pale Ale","90 Minute IPA",0.183222572859586
"1668","Racer 5 India Pale Ale","India Pale Ale",0.103017687785188
"1669","Racer 5 India Pale Ale","Old Rasputin Russian Imperial Stout",0.206065242555695
"1670","Racer 5 India Pale Ale","Sierra Nevada Celebration Ale",0.230960373391938
"1671","Racer 5 India Pale Ale","Stone Ruination IPA",0.225249842805266
"1672","Racer 5 India Pale Ale","Arrogant Bastard Ale",0.201910016964023
"1673","Racer 5 India Pale Ale","Two Hearted Ale",0.240832187265505
"1674","Racer 5 India Pale Ale","Stone IPA (India Pale Ale)",0.221261811376137
"1675","Racer 5 India Pale Ale","Sierra Nevada Pale Ale",0.223775872720858
"1676","Racer 5 India Pale Ale","La Fin Du Monde",0.108698810318633
"1677","Racer 5 India Pale Ale","Pale Ale",0.0121946650108073
"1678","Racer 5 India Pale Ale","Duvel",0.162579785089034
"1679","Racer 5 India Pale Ale","Founders Breakfast Stout",0.17250381873523
"1680","Racer 5 India Pale Ale","Sierra Nevada Bigfoot Barleywine Style Ale",0.233742201664549
"1681","Racer 5 India Pale Ale","Pliny The Elder",0.189977950542316
"1682","Racer 5 India Pale Ale","60 Minute IPA",0.129594548298032
"1683","Racer 5 India Pale Ale","Brooklyn Black Chocolate Stout",0.176036559570458
"1684","Racer 5 India Pale Ale","Storm King Stout",0.247184272623016
"1685","Racer 5 India Pale Ale","Samuel Adams Boston Lager",0.121791265062237
"1686","Racer 5 India Pale Ale","Bell's Hopslam Ale",0.124271700529555
"1687","Racer 5 India Pale Ale","Stone Imperial Russian Stout",0.252166123252341
"1688","Racer 5 India Pale Ale","Chocolate Stout",0.19324368152303
"1689","Racer 5 India Pale Ale","Imperial Stout",0.242736240275958
"1690","Racer 5 India Pale Ale","HopDevil Ale",0.215356303846945
"1691","Racer 5 India Pale Ale","Dead Guy Ale",0.185646991431075
"1692","Racer 5 India Pale Ale","St. Bernardus Abt 12",0.190183524910687
"1693","Racer 5 India Pale Ale","Trappistes Rochefort 10",0.124103192675363
"1694","Racer 5 India Pale Ale","Young's Double Chocolate Stout",0.0846612808619085
"1695","Racer 5 India Pale Ale","Ayinger Celebrator Doppelbock",0.133924393909481
"1696","Racer 5 India Pale Ale","Samuel Smith's Oatmeal Stout",0.150311084602139
"1697","Racer 5 India Pale Ale","Chimay Grande Réserve (Blue)",0.0287607028955103
"1698","Racer 5 India Pale Ale","Sierra Nevada Torpedo Extra IPA",0.223478410401818
"1699","Racer 5 India Pale Ale","Guinness Draught",0.0507494203090757
"1700","Racer 5 India Pale Ale","Weihenstephaner Hefeweissbier",0.1374870812532
"1701","Racer 5 India Pale Ale","Orval Trappist Ale",0.138088521674933
"1702","Racer 5 India Pale Ale","Tröegs Nugget Nectar",0.280666418987609
"1703","Racer 5 India Pale Ale","Hop Rod Rye",0.296023493806013
"1704","Racer 5 India Pale Ale","Founders KBS (Kentucky Breakfast Stout)",0.0942213018183894
"1705","Racer 5 India Pale Ale","Schneider Aventinus",0.104572692596812
"1706","Racer 5 India Pale Ale","Samuel Adams Octoberfest",0.0730612341346785
"1707","Racer 5 India Pale Ale","Hennepin (Farmhouse Saison)",0.203077028553946
"1708","Racer 5 India Pale Ale","Prima Pils",0.146097306086769
"1709","Racer 5 India Pale Ale","Punkin Ale",0.0925030054616047
"1710","Racer 5 India Pale Ale","Double Bastard Ale",0.17947432673685
"1711","Racer 5 India Pale Ale","Samuel Adams Winter Lager",0.112318702240121
"1712","Racer 5 India Pale Ale","Hop Wallop",0.228615627673113
"1713","Racer 5 India Pale Ale","Oatmeal Stout",0.162600477546768
"1714","Racer 5 India Pale Ale","Anchor Steam Beer",0.127487819131303
"1715","Racer 5 India Pale Ale","120 Minute IPA",0.115186075864651
"1716","Orval Trappist Ale","90 Minute IPA",0.0420739922232171
"1717","Orval Trappist Ale","India Pale Ale",0.141354705865737
"1718","Orval Trappist Ale","Old Rasputin Russian Imperial Stout",0.163376496870045
"1719","Orval Trappist Ale","Sierra Nevada Celebration Ale",0.15608615232373
"1720","Orval Trappist Ale","Stone Ruination IPA",0.11236153266333
"1721","Orval Trappist Ale","Arrogant Bastard Ale",0.0933470128462431
"1722","Orval Trappist Ale","Two Hearted Ale",0.100756656300267
"1723","Orval Trappist Ale","Stone IPA (India Pale Ale)",0.119685779942937
"1724","Orval Trappist Ale","Sierra Nevada Pale Ale",0.194770643769948
"1725","Orval Trappist Ale","La Fin Du Monde",0.13229399090057
"1726","Orval Trappist Ale","Pale Ale",0.124719558764282
"1727","Orval Trappist Ale","Duvel",0.225394083412866
"1728","Orval Trappist Ale","Founders Breakfast Stout",0.069084184800986
"1729","Orval Trappist Ale","Sierra Nevada Bigfoot Barleywine Style Ale",0.101547395947662
"1730","Orval Trappist Ale","Pliny The Elder",0.0387881910558976
"1731","Orval Trappist Ale","60 Minute IPA",0.111357703635
"1732","Orval Trappist Ale","Brooklyn Black Chocolate Stout",0.0689465558383878
"1733","Orval Trappist Ale","Storm King Stout",0.0633936292020509
"1734","Orval Trappist Ale","Samuel Adams Boston Lager",0.115659784828701
"1735","Orval Trappist Ale","Bell's Hopslam Ale",0.0277599189943506
"1736","Orval Trappist Ale","Stone Imperial Russian Stout",0.0909884038744912
"1737","Orval Trappist Ale","Chocolate Stout",0.0901130832580013
"1738","Orval Trappist Ale","Imperial Stout",0.0234990876177893
"1739","Orval Trappist Ale","HopDevil Ale",0.120121107664832
"1740","Orval Trappist Ale","Dead Guy Ale",0.129076911741416
"1741","Orval Trappist Ale","St. Bernardus Abt 12",0.0656539053288643
"1742","Orval Trappist Ale","Trappistes Rochefort 10",0.106070828632188
"1743","Orval Trappist Ale","Young's Double Chocolate Stout",0.0606114289229316
"1744","Orval Trappist Ale","Ayinger Celebrator Doppelbock",0.134670021853502
"1745","Orval Trappist Ale","Samuel Smith's Oatmeal Stout",0.149742719695946
"1746","Orval Trappist Ale","Chimay Grande Réserve (Blue)",0.113773539194597
"1747","Orval Trappist Ale","Sierra Nevada Torpedo Extra IPA",0.134687088001017
"1748","Orval Trappist Ale","Guinness Draught",0.0103193517132848
"1749","Orval Trappist Ale","Weihenstephaner Hefeweissbier",0.169440781381529
"1750","Orval Trappist Ale","Racer 5 India Pale Ale",0.138088521674933
"1751","Orval Trappist Ale","Tröegs Nugget Nectar",0.109841772125227
"1752","Orval Trappist Ale","Hop Rod Rye",0.195660993560277
"1753","Orval Trappist Ale","Founders KBS (Kentucky Breakfast Stout)",0.0498995114780085
"1754","Orval Trappist Ale","Schneider Aventinus",0.165164927055298
"1755","Orval Trappist Ale","Samuel Adams Octoberfest",0.139054061503009
"1756","Orval Trappist Ale","Hennepin (Farmhouse Saison)",0.140764975765635
"1757","Orval Trappist Ale","Prima Pils",0.179153617437238
"1758","Orval Trappist Ale","Punkin Ale",0.19587305117701
"1759","Orval Trappist Ale","Double Bastard Ale",0.0505770398924593
"1760","Orval Trappist Ale","Samuel Adams Winter Lager",0.079348145498117
"1761","Orval Trappist Ale","Hop Wallop",0.0918745172323848
"1762","Orval Trappist Ale","Oatmeal Stout",0.0338163550651455
"1763","Orval Trappist Ale","Anchor Steam Beer",0.21929966507325
"1764","Orval Trappist Ale","120 Minute IPA",-0.0203369481564845
"1765","Tröegs Nugget Nectar","90 Minute IPA",0.196319919613943
"1766","Tröegs Nugget Nectar","India Pale Ale",0.207967151628672
"1767","Tröegs Nugget Nectar","Old Rasputin Russian Imperial Stout",0.153668918481522
"1768","Tröegs Nugget Nectar","Sierra Nevada Celebration Ale",0.241312054104852
"1769","Tröegs Nugget Nectar","Stone Ruination IPA",0.191837620247775
"1770","Tröegs Nugget Nectar","Arrogant Bastard Ale",0.195672144949737
"1771","Tröegs Nugget Nectar","Two Hearted Ale",0.226003616604787
"1772","Tröegs Nugget Nectar","Stone IPA (India Pale Ale)",0.300829149228598
"1773","Tröegs Nugget Nectar","Sierra Nevada Pale Ale",0.17399935435824
"1774","Tröegs Nugget Nectar","La Fin Du Monde",0.094972081432046
"1775","Tröegs Nugget Nectar","Pale Ale",0.0814158174035445
"1776","Tröegs Nugget Nectar","Duvel",0.0939656778401165
"1777","Tröegs Nugget Nectar","Founders Breakfast Stout",0.202222434572264
"1778","Tröegs Nugget Nectar","Sierra Nevada Bigfoot Barleywine Style Ale",0.184569087574798
"1779","Tröegs Nugget Nectar","Pliny The Elder",0.199650408803827
"1780","Tröegs Nugget Nectar","60 Minute IPA",0.197603881251609
"1781","Tröegs Nugget Nectar","Brooklyn Black Chocolate Stout",0.134273219399049
"1782","Tröegs Nugget Nectar","Storm King Stout",0.17622210520802
"1783","Tröegs Nugget Nectar","Samuel Adams Boston Lager",0.171978332396895
"1784","Tröegs Nugget Nectar","Bell's Hopslam Ale",0.183327172285679
"1785","Tröegs Nugget Nectar","Stone Imperial Russian Stout",0.149414590109403
"1786","Tröegs Nugget Nectar","Chocolate Stout",0.117712417706478
"1787","Tröegs Nugget Nectar","Imperial Stout",0.140698332807762
"1788","Tröegs Nugget Nectar","HopDevil Ale",0.234667758645425
"1789","Tröegs Nugget Nectar","Dead Guy Ale",0.065069598967457
"1790","Tröegs Nugget Nectar","St. Bernardus Abt 12",0.179221229667175
"1791","Tröegs Nugget Nectar","Trappistes Rochefort 10",0.135758267696238
"1792","Tröegs Nugget Nectar","Young's Double Chocolate Stout",0.0493603245714446
"1793","Tröegs Nugget Nectar","Ayinger Celebrator Doppelbock",0.105547442164565
"1794","Tröegs Nugget Nectar","Samuel Smith's Oatmeal Stout",0.0873975189785892
"1795","Tröegs Nugget Nectar","Chimay Grande Réserve (Blue)",0.105492990596567
"1796","Tröegs Nugget Nectar","Sierra Nevada Torpedo Extra IPA",0.248224602997023
"1797","Tröegs Nugget Nectar","Guinness Draught",0.125375621452397
"1798","Tröegs Nugget Nectar","Weihenstephaner Hefeweissbier",0.0896130344516916
"1799","Tröegs Nugget Nectar","Racer 5 India Pale Ale",0.280666418987609
"1800","Tröegs Nugget Nectar","Orval Trappist Ale",0.109841772125227
"1801","Tröegs Nugget Nectar","Hop Rod Rye",0.241337075997936
"1802","Tröegs Nugget Nectar","Founders KBS (Kentucky Breakfast Stout)",0.146584390552983
"1803","Tröegs Nugget Nectar","Schneider Aventinus",0.138387439680485
"1804","Tröegs Nugget Nectar","Samuel Adams Octoberfest",0.0266728394416427
"1805","Tröegs Nugget Nectar","Hennepin (Farmhouse Saison)",0.18306585644431
"1806","Tröegs Nugget Nectar","Prima Pils",0.296918817549911
"1807","Tröegs Nugget Nectar","Punkin Ale",0.192284966773131
"1808","Tröegs Nugget Nectar","Double Bastard Ale",0.0886668851406659
"1809","Tröegs Nugget Nectar","Samuel Adams Winter Lager",0.127839819215243
"1810","Tröegs Nugget Nectar","Hop Wallop",0.180226601728259
"1811","Tröegs Nugget Nectar","Oatmeal Stout",0.135602630480546
"1812","Tröegs Nugget Nectar","Anchor Steam Beer",0.110703564468621
"1813","Tröegs Nugget Nectar","120 Minute IPA",0.0848833514890849
"1814","Hop Rod Rye","90 Minute IPA",0.206887859430677
"1815","Hop Rod Rye","India Pale Ale",0.118825112839027
"1816","Hop Rod Rye","Old Rasputin Russian Imperial Stout",0.213504633436108
"1817","Hop Rod Rye","Sierra Nevada Celebration Ale",0.279569697229943
"1818","Hop Rod Rye","Stone Ruination IPA",0.255151606171168
"1819","Hop Rod Rye","Arrogant Bastard Ale",0.290273483343008
"1820","Hop Rod Rye","Two Hearted Ale",0.244852468577515
"1821","Hop Rod Rye","Stone IPA (India Pale Ale)",0.255669427440194
"1822","Hop Rod Rye","Sierra Nevada Pale Ale",0.205171438613656
"1823","Hop Rod Rye","La Fin Du Monde",0.210979612052276
"1824","Hop Rod Rye","Pale Ale",0.0674461256592793
"1825","Hop Rod Rye","Duvel",0.165666940786847
"1826","Hop Rod Rye","Founders Breakfast Stout",0.223283686382959
"1827","Hop Rod Rye","Sierra Nevada Bigfoot Barleywine Style Ale",0.301505564374375
"1828","Hop Rod Rye","Pliny The Elder",0.176062420815952
"1829","Hop Rod Rye","60 Minute IPA",0.164211478814165
"1830","Hop Rod Rye","Brooklyn Black Chocolate Stout",0.106764408911549
"1831","Hop Rod Rye","Storm King Stout",0.263097640082816
"1832","Hop Rod Rye","Samuel Adams Boston Lager",0.157224674192686
"1833","Hop Rod Rye","Bell's Hopslam Ale",0.129033666199147
"1834","Hop Rod Rye","Stone Imperial Russian Stout",0.204336916812922
"1835","Hop Rod Rye","Chocolate Stout",0.260015702360333
"1836","Hop Rod Rye","Imperial Stout",0.236523026595511
"1837","Hop Rod Rye","HopDevil Ale",0.236244442878924
"1838","Hop Rod Rye","Dead Guy Ale",0.187555861901894
"1839","Hop Rod Rye","St. Bernardus Abt 12",0.190662612248881
"1840","Hop Rod Rye","Trappistes Rochefort 10",0.21411103104534
"1841","Hop Rod Rye","Young's Double Chocolate Stout",0.129046396855225
"1842","Hop Rod Rye","Ayinger Celebrator Doppelbock",0.187317999294267
"1843","Hop Rod Rye","Samuel Smith's Oatmeal Stout",0.159006185768314
"1844","Hop Rod Rye","Chimay Grande Réserve (Blue)",0.110535480594508
"1845","Hop Rod Rye","Sierra Nevada Torpedo Extra IPA",0.234270866768275
"1846","Hop Rod Rye","Guinness Draught",0.0230809545987418
"1847","Hop Rod Rye","Weihenstephaner Hefeweissbier",0.169758819311074
"1848","Hop Rod Rye","Racer 5 India Pale Ale",0.296023493806013
"1849","Hop Rod Rye","Orval Trappist Ale",0.195660993560277
"1850","Hop Rod Rye","Tröegs Nugget Nectar",0.241337075997936
"1851","Hop Rod Rye","Founders KBS (Kentucky Breakfast Stout)",0.181643476331385
"1852","Hop Rod Rye","Schneider Aventinus",0.190125800360391
"1853","Hop Rod Rye","Samuel Adams Octoberfest",0.0363065988894184
"1854","Hop Rod Rye","Hennepin (Farmhouse Saison)",0.276898692362347
"1855","Hop Rod Rye","Prima Pils",0.182832225889333
"1856","Hop Rod Rye","Punkin Ale",0.115103023637554
"1857","Hop Rod Rye","Double Bastard Ale",0.273960611133269
"1858","Hop Rod Rye","Samuel Adams Winter Lager",0.199867436996707
"1859","Hop Rod Rye","Hop Wallop",0.288704735314043
"1860","Hop Rod Rye","Oatmeal Stout",0.132626256178997
"1861","Hop Rod Rye","Anchor Steam Beer",0.127413153241077
"1862","Hop Rod Rye","120 Minute IPA",0.0671865353479493
"1863","Founders KBS (Kentucky Breakfast Stout)","90 Minute IPA",0.180510281470358
"1864","Founders KBS (Kentucky Breakfast Stout)","India Pale Ale",0.0807225095472804
"1865","Founders KBS (Kentucky Breakfast Stout)","Old Rasputin Russian Imperial Stout",0.179209103508674
"1866","Founders KBS (Kentucky Breakfast Stout)","Sierra Nevada Celebration Ale",0.109230719188187
"1867","Founders KBS (Kentucky Breakfast Stout)","Stone Ruination IPA",0.141353537768861
"1868","Founders KBS (Kentucky Breakfast Stout)","Arrogant Bastard Ale",0.179837807793385
"1869","Founders KBS (Kentucky Breakfast Stout)","Two Hearted Ale",0.179096139059944
"1870","Founders KBS (Kentucky Breakfast Stout)","Stone IPA (India Pale Ale)",0.0930962827258075
"1871","Founders KBS (Kentucky Breakfast Stout)","Sierra Nevada Pale Ale",0.0655383524961218
"1872","Founders KBS (Kentucky Breakfast Stout)","La Fin Du Monde",0.164843125247247
"1873","Founders KBS (Kentucky Breakfast Stout)","Pale Ale",0.00373540976005604
"1874","Founders KBS (Kentucky Breakfast Stout)","Duvel",0.119957121616405
"1875","Founders KBS (Kentucky Breakfast Stout)","Founders Breakfast Stout",0.350557368234935
"1876","Founders KBS (Kentucky Breakfast Stout)","Sierra Nevada Bigfoot Barleywine Style Ale",0.115493706308137
"1877","Founders KBS (Kentucky Breakfast Stout)","Pliny The Elder",0.264172002827644
"1878","Founders KBS (Kentucky Breakfast Stout)","60 Minute IPA",0.104176509834935
"1879","Founders KBS (Kentucky Breakfast Stout)","Brooklyn Black Chocolate Stout",0.175836884637476
"1880","Founders KBS (Kentucky Breakfast Stout)","Storm King Stout",0.16368966545623
"1881","Founders KBS (Kentucky Breakfast Stout)","Samuel Adams Boston Lager",0.0532326812244487
"1882","Founders KBS (Kentucky Breakfast Stout)","Bell's Hopslam Ale",0.187917897470851
"1883","Founders KBS (Kentucky Breakfast Stout)","Stone Imperial Russian Stout",0.212935978290989
"1884","Founders KBS (Kentucky Breakfast Stout)","Chocolate Stout",0.16512559060758
"1885","Founders KBS (Kentucky Breakfast Stout)","Imperial Stout",0.170618005389813
"1886","Founders KBS (Kentucky Breakfast Stout)","HopDevil Ale",0.148337861677217
"1887","Founders KBS (Kentucky Breakfast Stout)","Dead Guy Ale",0.13183872264645
"1888","Founders KBS (Kentucky Breakfast Stout)","St. Bernardus Abt 12",0.192013251558277
"1889","Founders KBS (Kentucky Breakfast Stout)","Trappistes Rochefort 10",0.0904237191455001
"1890","Founders KBS (Kentucky Breakfast Stout)","Young's Double Chocolate Stout",0.0448747226515701
"1891","Founders KBS (Kentucky Breakfast Stout)","Ayinger Celebrator Doppelbock",0.194397262107883
"1892","Founders KBS (Kentucky Breakfast Stout)","Samuel Smith's Oatmeal Stout",0.122898647405884
